player,pid,pos,pick,eff,draftyr,typ,by,Y,age,horizon,nqf,pred_fwd,real_fwd,pred_ev,pred_val,real_val,resid_fwd,resid_val,active
Bodie Ryan,140498200779904,GEN_DEF,46,46,2023,ND,2005,2023,18.0,3,0,59.006983328836704,39.5,508.0,504.12000000000006,0.0,19.506983328836704,504.12000000000006,0
Lachlan Smith,140498200780544,RUC,47,47,2023,ND,2005,2023,18.0,3,0,62.80165618929796,53.0,594.0,653.7400000000001,0.0,9.801656189297958,653.7400000000001,0
Tom Anastasopoulos,140498200781184,GEN_FWD,48,48,2023,ND,2005,2023,18.0,3,0,51.33743713617473,40.5,411.0,396.20000000000005,0.0,10.837437136174728,396.20000000000005,0
Harvey Johnston,140498200781824,GEN_DEF,49,49,2023,ND,2005,2023,18.0,3,2,56.58173332772537,35.35,443.0,444.00000000000006,0.0,21.231733327725365,444.00000000000006,0
Hugo Garcia,140498200782528,MID,50,50,2023,ND,2005,2023,18.0,3,3,54.89816942605713,64.73333333333333,477.0,475.1600000000001,3.0,-9.835163907276204,472.1600000000001,0
Zane Zakostelsky,140498200783296,KEY_DEF,51,51,2023,ND,2005,2023,18.0,3,0,53.96038248836958,49.0,469.0,466.7200000000001,1.0,4.960382488369582,465.7200000000001,0
Lachlan Charleson,140498200783936,GEN_FWD,52,52,2023,ND,2005,2023,18.0,3,0,51.198166347573,0.0,8.0,398.90000000000003,0.0,51.198166347573,398.90000000000003,0
Patrick Snell,140498200784448,KEY_DEF,53,53,2023,ND,2005,2023,18.0,3,0,54.03621780841157,0.0,467.0,467.9600000000001,0.0,54.03621780841157,467.9600000000001,0
Archie Roberts,140498200784960,GEN_DEF,54,54,2023,ND,2005,2023,18.0,3,2,55.29810927983368,94.65,417.0,412.3400000000001,1236.0,-39.351890720166324,-823.6599999999999,0
Aiden O'Driscoll,140498200785792,GEN_DEF,55,55,2023,ND,2005,2023,18.0,3,0,53.53663606234611,0.0,8.0,467.18000000000006,0.0,53.53663606234611,467.18000000000006,0
Calsher Dear,140498200786176,KEY_FWD,56,56,2023,ND,2005,2023,18.0,3,2,37.16397950966411,50.65,356.0,354.94000000000005,2.0,-13.48602049033589,352.94000000000005,0
Will Lorenz,140498200787008,MID,57,57,2023,ND,2005,2023,18.0,3,1,51.417191441245286,58.3,466.0,470.4600000000001,0.0,-6.882808558754711,470.4600000000001,0
George Stevens,140498200787776,MID,58,58,2023,ND,2005,2023,18.0,3,0,50.56697901009101,62.0,426.0,420.24000000000007,1.0,-11.43302098990899,419.24000000000007,0
Harvey Thomas,140498200788416,MID,59,59,2023,ND,2005,2023,18.0,3,3,50.25325842190164,64.63333333333333,421.0,408.6400000000001,2.0,-14.380074911431684,406.6400000000001,0
Jack Delean,140498200805568,GEN_FWD,60,60,2023,ND,2005,2023,18.0,3,0,44.91735728449348,0.0,6.0,307.30000000000007,0.0,44.91735728449348,307.30000000000007,0
Oliver Wiltshire,140498200805952,GEN_FWD,61,61,2023,ND,2002,2023,21.0,3,1,53.292846570899606,41.8,192.0,182.06000000000003,0.0,11.492846570899609,182.06000000000003,0
Arie Schoenmaker,140498200806592,GEN_DEF,62,62,2023,ND,2005,2023,18.0,3,0,44.96943771112173,62.8,7.0,354.6600000000001,2.0,-17.83056228887827,352.6600000000001,0
Lawson Humphries,140498200807104,GEN_DEF,63,63,2023,ND,2003,2023,20.0,3,3,61.22267432856367,80.16666666666667,359.0,341.58000000000004,251.0,-18.943992338103,90.58000000000004,0
Reece Torrent,140498200807808,MID,64,64,2023,ND,2005,2023,18.0,3,0,47.151775683600036,0.0,421.0,493.4400000000001,0.0,47.151775683600036,493.4400000000001,0
Geordie Payne,140498200820928,GEN_FWD,1,59,2024,MSD,2005,2023,18.0,3,0,46.358702870871376,34.3,7.0,318.88000000000005,0.0,12.058702870871379,318.88000000000005,0
Jacob Blight,140498200821376,KEY_DEF,2,59,2024,MSD,2001,2023,22.0,3,1,51.813940884320495,59.3,3.0,144.86000000000004,21.0,-7.486059115679502,123.86000000000004,0
Jack Hutchinson,140498200854720,MID,3,59,2024,MSD,2001,2023,22.0,3,2,50.25807544325426,52.6,69.0,66.70000000000002,0.0,-2.341924556745738,66.70000000000002,0
Max Hall,140498200855488,GEN_FWD,4,59,2024,MSD,2002,2023,21.0,3,2,53.224613094719565,82.19999999999999,198.0,189.84000000000003,1357.0,-28.975386905280423,-1167.1599999999999,0
Jasper Scaife,140498200856192,KEY_DEF,5,59,2024,MSD,2004,2023,19.0,3,0,61.446638610219175,0.0,11.0,519.94,0.0,61.446638610219175,519.94,0
Will McLachlan,140498200856576,GEN_FWD,6,59,2024,MSD,2005,2023,18.0,3,1,46.358702870871376,23.3,333.0,318.88000000000005,0.0,23.058702870871375,318.88000000000005,0
Toby Murray,140498200857280,KEY_FWD,7,59,2024,MSD,2003,2023,20.0,3,1,53.87791651061358,47.8,349.0,336.52000000000004,1.0,6.0779165106135835,335.52000000000004,0
Kelsey Rypstra,140498200857984,GEN_FWD,8,59,2024,MSD,2003,2023,20.0,3,0,55.74357522699437,0.0,6.0,310.46000000000004,0.0,55.74357522699437,310.46000000000004,0
Cooper Lord,140498200858496,MID,9,59,2024,MSD,2005,2023,18.0,3,1,50.25325842190164,59.9,417.0,404.8400000000001,1.0,-9.646741578098357,403.8400000000001,0
Iliro Smit,140498200859200,RUC,10,59,2024,MSD,2005,2023,18.0,3,0,52.15880438773626,0.0,431.0,461.6600000000001,0.0,52.15880438773626,461.6600000000001,0
Luker Kentfield,140498200859776,KEY_FWD,11,59,2024,MSD,2005,2023,18.0,3,0,36.22988004548308,36.0,320.0,308.20000000000005,0.0,0.22988004548307828,308.20000000000005,0
Logan Evans,140498200860416,GEN_DEF,12,59,2024,MSD,2005,2023,18.0,3,3,50.67857669445743,66.5,410.0,409.68000000000006,6.0,-15.821423305542567,403.68000000000006,0
Saad El-Hawli,140498200861184,GEN_DEF,13,59,2024,MSD,2001,2023,22.0,3,2,54.776449361332624,48.9,85.0,85.20000000000002,0.0,5.876449361332625,85.20000000000002,0
Tom Hanily,140498200861888,GEN_FWD,14,59,2024,MSD,2005,2023,18.0,3,1,46.358702870871376,34.4,333.0,318.88000000000005,0.0,11.958702870871377,318.88000000000005,0
Campbell Gray,140498200862528,KEY_DEF,16,59,2024,MSD,2003,2023,20.0,3,1,57.755860593133754,47.0,404.0,397.94000000000005,1.0,10.755860593133754,396.94000000000005,0
Luke Beecken,140498200863232,MID,17,59,2024,MSD,2001,2023,22.0,3,0,50.25807544325426,7.0,69.0,66.70000000000002,0.0,43.25807544325426,66.70000000000002,0
Darcy Craven,140498200863872,GEN_FWD,19,59,2024,MSD,2004,2023,19.0,3,0,58.84464777656738,0.0,9.0,433.9000000000001,0.0,58.84464777656738,433.9000000000001,0
Aaron Cadman,140498200864256,KEY_FWD,1,1,2022,ND,2004,2022,18.0,4,4,71.25098306335872,64.36666666666667,1067.0,913.0200000000001,74.0,6.884316396692043,839.0200000000001,0
Aaron Cadman,140498200864256,KEY_FWD,1,1,2022,ND,2004,2023,19.0,3,4,68.89673666138695,64.36666666666667,1103.0,941.1800000000002,83.0,4.530069994720279,858.1800000000002,1
Will Ashcroft,140498200865024,MID,2,2,2022,ND,2004,2022,18.0,4,4,97.53538957590663,95.2,2611.0,2610.5000000000005,1203.0,2.335389575906632,1407.5000000000005,0
Will Ashcroft,140498200865024,MID,2,2,2022,ND,2004,2023,19.0,3,4,108.1136624747888,95.2,4413.0,4485.9800000000005,1765.0,12.913662474788794,2720.9800000000005,1
Harry Sheezel,140498200865920,MID,3,3,2022,ND,2004,2022,18.0,4,4,93.59653264434233,113.56666666666666,2080.0,2064.28,3693.0,-19.97013402232433,-1628.7199999999998,0
Harry Sheezel,140498200865920,MID,3,3,2022,ND,2004,2023,19.0,3,4,106.20182738308445,113.56666666666666,5346.0,5309.08,5260.0,-7.364839283582214,49.07999999999993,1
George Wardlaw,140498200866688,MID,4,4,2022,ND,2004,2022,18.0,4,4,94.38619581171591,81.23333333333333,2080.0,2240.5600000000004,184.0,13.152862478382573,2056.5600000000004,0
George Wardlaw,140498200866688,MID,4,4,2022,ND,2004,2023,19.0,3,4,95.77036352493731,81.23333333333333,2718.0,2701.0400000000004,208.0,14.537030191603975,2493.0400000000004,1
Elijah Tsatas,140498200867520,MID,5,5,2022,ND,2004,2022,18.0,4,2,93.02217204052785,60.95,2076.0,2076.32,1.0,32.072172040527846,2075.32,0
Elijah Tsatas,140498200867520,MID,5,5,2022,ND,2004,2023,19.0,3,2,88.50621501210496,60.95,1553.0,1834.0400000000004,1.0,27.556215012104957,1833.0400000000004,0
Bailey Humphrey,140498200868352,GEN_FWD,6,6,2022,ND,2004,2022,18.0,4,4,76.95364641648916,67.7,1400.0,1304.2,72.0,9.253646416489161,1232.2,0
Bailey Humphrey,140498200868352,GEN_FWD,6,6,2022,ND,2004,2023,19.0,3,4,85.22646088900495,67.7,2240.0,2109.98,89.0,17.52646088900495,2020.98,1
Cameron Mackenzie,140498200869120,MID,7,7,2022,ND,2004,2022,18.0,4,4,89.77972906916754,68.03333333333333,1850.0,1831.2000000000003,6.0,21.746395735834213,1825.2000000000003,0
Cameron Mackenzie,140498200869120,MID,7,7,2022,ND,2004,2023,19.0,3,4,91.84263490841411,68.03333333333333,1992.0,1945.1800000000003,7.0,23.80930157508078,1938.1800000000003,1
Jhye Clark,140498200869952,MID,8,8,2022,ND,2004,2022,18.0,4,2,90.21577269827456,40.150000000000006,1850.0,2416.9,0.0,50.06577269827456,2416.9,0
Jhye Clark,140498200869952,MID,8,8,2022,ND,2004,2023,19.0,3,2,83.49025942453427,40.150000000000006,1258.0,2010.4400000000003,0.0,43.34025942453427,2010.4400000000003,0
Reuben Ginbey,140498200870784,KEY_DEF,9,9,2022,ND,2004,2022,18.0,4,4,71.35747418364795,71.23333333333333,869.0,849.5800000000002,236.0,0.12414085031461752,613.5800000000002,0
Reuben Ginbey,140498200870784,KEY_DEF,9,9,2022,ND,2004,2023,19.0,3,4,81.59595814820072,71.23333333333333,1859.0,1804.4600000000003,354.0,10.362624814867388,1450.4600000000003,1
Mattaes Phillipou,140498200904384,MID,10,10,2022,ND,2004,2022,18.0,4,4,87.11240633626993,57.866666666666674,1850.0,1895.1400000000003,3.0,29.245739669603253,1892.1400000000003,0
Mattaes Phillipou,140498200904384,MID,10,10,2022,ND,2004,2023,19.0,3,4,92.73467908235705,57.866666666666674,2464.0,2472.0800000000004,3.0,34.86801241569037,2469.0800000000004,1
Oliver Hollands,140498200905280,GEN_DEF,11,11,2022,ND,2004,2022,18.0,4,4,79.07440825154343,70.60000000000001,821.0,869.9400000000002,17.0,8.474408251543423,852.9400000000002,0
Oliver Hollands,140498200905280,GEN_DEF,11,11,2022,ND,2004,2023,19.0,3,4,86.3706520011251,70.60000000000001,1249.0,1335.6200000000003,19.0,15.770652001125086,1316.6200000000003,1
Jaspa Fletcher,140498200906112,GEN_DEF,12,12,2022,ND,2004,2022,18.0,4,4,79.31249851388526,72.89999999999999,821.0,898.9200000000002,32.0,6.412498513885268,866.9200000000002,0
Jaspa Fletcher,140498200906112,GEN_DEF,12,12,2022,ND,2004,2023,19.0,3,4,83.46130262122533,72.89999999999999,1037.0,1090.9800000000002,36.0,10.561302621225337,1054.9800000000002,1
Jedd Busslinger,140498200907008,KEY_DEF,13,13,2022,ND,2004,2022,18.0,4,1,71.45600200321472,44.1,869.0,888.8000000000001,0.0,27.35600200321472,888.8000000000001,0
Jedd Busslinger,140498200907008,KEY_DEF,13,13,2022,ND,2004,2023,19.0,3,1,70.38860146776801,44.1,599.0,970.7400000000001,0.0,26.28860146776801,970.7400000000001,0
Elijah Hewett,140498200907712,MID,14,14,2022,ND,2004,2022,18.0,4,2,77.34874222373207,54.75,1139.0,1127.1200000000003,0.0,22.598742223732074,1127.1200000000003,0
Elijah Hewett,140498200907712,MID,14,14,2022,ND,2004,2023,19.0,3,2,79.57640557181898,54.75,1158.0,1071.4800000000002,0.0,24.82640557181898,1071.4800000000002,1
Matthew Jefferson,140498200908480,KEY_FWD,15,15,2022,ND,2004,2022,18.0,4,2,64.8966997759531,36.5,819.0,829.5200000000001,0.0,28.396699775953095,829.5200000000001,0
Matthew Jefferson,140498200908480,KEY_FWD,15,15,2022,ND,2004,2023,19.0,3,2,68.21137428885245,36.5,569.0,941.5000000000002,0.0,31.711374288852454,941.5000000000002,0
Harry Rowston,140498200909184,MID,16,16,2022,ND,2004,2022,18.0,4,2,77.51454298417927,41.6,1119.0,1119.0000000000002,0.0,35.91454298417927,1119.0000000000002,0
Harry Rowston,140498200909184,MID,16,16,2022,ND,2004,2023,19.0,3,2,69.36008816440531,41.6,789.0,545.8400000000001,0.0,27.76008816440531,545.8400000000001,1
Max Michalanney,140498200909888,GEN_DEF,17,17,2022,ND,2004,2022,18.0,4,4,75.1138413323208,62.5,681.0,669.4600000000002,2.0,12.613841332320803,667.4600000000002,0
Max Michalanney,140498200909888,GEN_DEF,17,17,2022,ND,2004,2023,19.0,3,4,82.4480830994251,62.5,1031.0,1003.7400000000001,3.0,19.948083099425105,1000.7400000000001,1
Joshua Weddle,140498200910784,GEN_DEF,18,18,2022,ND,2004,2022,18.0,4,4,75.32363186213344,74.3,681.0,691.3200000000002,49.0,1.023631862133442,642.3200000000002,0
Joshua Weddle,140498200910784,GEN_DEF,18,18,2022,ND,2004,2023,19.0,3,4,86.72519765404358,74.3,1310.0,1308.9600000000003,68.0,12.425197654043586,1240.9600000000003,1
Edward Allan,140498200911616,MID,19,19,2022,ND,2004,2022,18.0,4,2,76.24573866690368,52.15,984.0,996.8200000000002,0.0,24.095738666903678,996.8200000000002,0
Edward Allan,140498200911616,MID,19,19,2022,ND,2004,2023,19.0,3,2,75.00428081424639,52.15,676.0,1053.16,0.0,22.854280814246387,1053.16,0
Jacob Konstanty,140498200912384,GEN_FWD,20,20,2022,ND,2004,2022,18.0,4,2,68.63040082656005,43.05,875.0,874.7400000000001,0.0,25.58040082656005,874.7400000000001,0
Jacob Konstanty,140498200912384,GEN_FWD,20,20,2022,ND,2004,2023,19.0,3,2,67.80530780511592,43.05,597.0,942.4400000000002,0.0,24.75530780511592,942.4400000000002,0
Darcy Jones,140498200913024,GEN_FWD,21,21,2022,ND,2004,2022,18.0,4,2,66.77263701386501,68.0,796.0,795.9600000000002,78.0,-1.2273629861349917,717.9600000000002,0
Darcy Jones,140498200913024,GEN_FWD,21,21,2022,ND,2004,2023,19.0,3,2,66.49351681514646,68.0,540.0,858.9000000000001,87.0,-1.5064831848535363,771.9000000000001,0
Max Gruzewski,140498200913664,KEY_FWD,22,22,2022,ND,2004,2022,18.0,4,2,61.649579661034,45.35,695.0,684.7600000000001,0.0,16.299579661033995,684.7600000000001,0
Max Gruzewski,140498200913664,KEY_FWD,22,22,2022,ND,2004,2023,19.0,3,2,65.7466368971448,45.35,459.0,777.8800000000001,1.0,20.396636897144795,776.8800000000001,0
Harry Barnett,140498200914368,RUC,23,23,2022,ND,2004,2022,18.0,4,0,81.12632758614853,22.0,864.0,1419.8000000000002,0.0,59.126327586148534,1419.8000000000002,0
Harry Barnett,140498200914368,RUC,23,23,2022,ND,2004,2023,19.0,3,0,79.08878776965584,22.0,746.0,1294.7600000000002,0.0,57.08878776965584,1294.7600000000002,0
Charlie Clarke,140498200915072,GEN_FWD,24,24,2022,ND,2004,2022,18.0,4,0,62.31562679693448,0.0,12.0,537.7200000000001,0.0,62.31562679693448,537.7200000000001,0
Lewis Hayes,140498200915456,KEY_DEF,25,25,2022,ND,2004,2022,18.0,4,0,63.5887985325707,64.0,621.0,594.9000000000001,45.0,-0.41120146742930075,549.9000000000001,0
Lewis Hayes,140498200915456,KEY_DEF,25,25,2022,ND,2004,2023,19.0,3,0,65.32385235146302,64.0,403.0,663.6800000000001,50.0,1.3238523514630174,613.6800000000001,0
Brayden George,140498200916096,GEN_FWD,26,26,2022,ND,2004,2022,18.0,4,0,62.225282119894665,0.0,553.0,519.08,0.0,62.225282119894665,519.08,0
Cooper Vickery,140498200916544,GEN_DEF,27,27,2022,ND,2005,2022,18.0,4,0,67.95990358523795,0.0,11.0,552.9600000000002,0.0,67.95990358523795,552.9600000000002,0
Jakob Ryan,140498200916864,GEN_DEF,28,28,2022,ND,2004,2022,18.0,4,0,67.73583649536188,12.0,551.0,622.2200000000001,0.0,55.73583649536188,622.2200000000001,0
Jakob Ryan,140498200916864,GEN_DEF,28,28,2022,ND,2004,2023,19.0,3,0,67.95890379881457,12.0,377.0,499.0200000000001,0.0,55.958903798814575,499.0200000000001,0
Coby Burgiel,140498200917504,GEN_FWD,29,29,2022,ND,2004,2022,18.0,4,0,62.64933396549665,0.0,11.0,643.0200000000001,0.0,62.64933396549665,643.0200000000001,0
Lachlan Cowan,140498200917888,GEN_DEF,30,30,2022,ND,2004,2022,18.0,4,4,67.7300987158471,63.20000000000001,541.0,569.2,2.0,4.530098715847096,567.2,0
Lachlan Cowan,140498200917888,GEN_DEF,30,30,2022,ND,2004,2023,19.0,3,4,70.59861826146654,63.20000000000001,545.0,518.7600000000001,3.0,7.398618261466531,515.7600000000001,1
James Van Es,140498200918656,KEY_DEF,31,31,2022,ND,2004,2022,18.0,4,0,61.49937408163152,0.0,12.0,626.2200000000001,0.0,61.49937408163152,626.2200000000001,0
Jaxon Binns,140498200919040,MID,32,32,2022,ND,2004,2022,18.0,4,0,66.7635639191619,52.4,13.0,672.4000000000001,0.0,14.363563919161898,672.4000000000001,0
Jaxon Binns,140498200919040,MID,32,32,2022,ND,2004,2023,19.0,3,0,71.11044712918103,52.4,13.0,743.8400000000001,0.0,18.710447129181027,743.8400000000001,0
Hugh Davies,140498200919488,KEY_DEF,33,33,2022,ND,2004,2022,18.0,4,0,61.51552892401139,27.0,603.0,634.7400000000001,0.0,34.51552892401139,634.7400000000001,0
Hugh Davies,140498200919488,KEY_DEF,33,33,2022,ND,2004,2023,19.0,3,0,66.66826498467255,27.0,382.0,747.5400000000001,0.0,39.66826498467255,747.5400000000001,0
Toby McMullin,140498200952960,GEN_FWD,34,34,2022,ND,2004,2022,18.0,4,3,59.143235904417374,40.266666666666666,508.0,492.44000000000005,0.0,18.876569237750708,492.44000000000005,0
Toby McMullin,140498200952960,GEN_FWD,34,34,2022,ND,2004,2023,19.0,3,3,54.35201770443375,40.266666666666666,332.0,271.32000000000005,0.0,14.085351037767083,271.32000000000005,0
Olli Hotton,140498200953728,GEN_DEF,35,35,2022,ND,2004,2022,18.0,4,0,62.96322468517795,0.0,10.0,492.9400000000001,0.0,62.96322468517795,492.9400000000001,0
Tom McCallum,140498200954112,KEY_DEF,36,36,2022,ND,2004,2022,18.0,4,0,59.6199320570959,0.0,11.0,538.84,0.0,59.6199320570959,538.84,0
Henry Hustwaite,140498200954496,MID,37,37,2022,ND,2004,2022,18.0,4,0,61.20925922031256,66.0,550.0,531.0000000000001,4.0,-4.7907407796874395,527.0000000000001,0
Henry Hustwaite,140498200954496,MID,37,37,2022,ND,2004,2023,19.0,3,0,68.84979282039023,66.0,529.0,707.94,4.0,2.8497928203902347,703.94,0
Jed Adams,140498200955328,KEY_DEF,38,38,2022,ND,2004,2022,18.0,4,0,59.990400945016454,36.0,559.0,569.9000000000001,0.0,23.990400945016454,569.9000000000001,0
Jed Adams,140498200955328,KEY_DEF,38,38,2022,ND,2004,2023,19.0,3,0,64.40352241715529,36.0,356.0,664.8400000000001,0.0,28.403522417155287,664.8400000000001,0
Harvey Gallagher,140498200955968,GEN_DEF,39,39,2022,ND,2003,2022,19.0,4,1,68.22297911360059,45.4,581.0,596.44,0.0,22.82297911360059,596.44,0
Harvey Gallagher,140498200955968,GEN_DEF,39,39,2022,ND,2003,2023,20.0,3,1,63.284892794656876,45.4,347.0,445.4800000000001,0.0,17.884892794656878,445.4800000000001,0
Caleb Mitchell,140498200956736,MID,40,40,2022,ND,2004,2022,18.0,4,0,61.677788629651175,49.0,11.0,578.8600000000001,0.0,12.677788629651175,578.8600000000001,0
Caleb Mitchell,140498200956736,MID,40,40,2022,ND,2004,2023,19.0,3,0,67.48306485929896,49.0,11.0,651.6600000000001,0.0,18.483064859298963,651.6600000000001,0
Tom Emmett,140498200957184,GEN_FWD,41,41,2022,ND,2001,2022,21.0,4,1,54.917500576352744,39.3,5.0,266.02000000000004,0.0,15.617500576352747,266.02000000000004,0
Tom Emmett,140498200957184,GEN_FWD,41,41,2022,ND,2001,2023,22.0,3,1,52.79233379921,39.3,5.0,182.04000000000002,0.0,13.492333799210002,182.04000000000002,0
Max Knobel,140498200957696,RUC,42,42,2022,ND,2004,2022,18.0,4,0,67.6906849751458,0.0,699.0,758.5000000000001,0.0,67.6906849751458,758.5000000000001,0
Billy Dowling,140498200958272,GEN_FWD,43,43,2022,ND,2004,2022,18.0,4,1,57.647860862969054,66.8,503.0,505.02000000000004,57.0,-9.152139137030943,448.02000000000004,0
Billy Dowling,140498200958272,GEN_FWD,43,43,2022,ND,2004,2023,19.0,3,1,61.95096096108738,66.8,291.0,581.9000000000001,65.0,-4.849039038912615,516.9000000000001,0
Isaac Keeler,140498200958976,KEY_FWD,44,44,2022,ND,2004,2022,18.0,4,1,44.258921899246694,40.3,468.0,467.62000000000006,0.0,3.958921899246697,467.62000000000006,0
Isaac Keeler,140498200958976,KEY_FWD,44,44,2022,ND,2004,2023,19.0,3,1,59.19236029235422,40.3,299.0,551.2800000000001,0.0,18.892360292354226,551.2800000000001,0
Alwyn Davey,140498200959680,GEN_FWD,45,45,2022,ND,2004,2022,18.0,4,2,54.042805353093,32.25,10.0,478.2800000000001,0.0,21.792805353093,478.2800000000001,0
Alwyn Davey,140498200959680,GEN_FWD,45,45,2022,ND,2004,2023,19.0,3,2,63.19629592720156,32.25,10.0,544.5000000000001,0.0,30.94629592720156,544.5000000000001,1
Jack O'Sullivan,140498200960256,GEN_FWD,46,46,2022,ND,2004,2022,18.0,4,0,53.59851941704032,0.0,9.0,428.06000000000006,0.0,53.59851941704032,428.06000000000006,0
Harry Lemmey,140498200960640,KEY_FWD,47,47,2022,ND,2004,2022,18.0,4,0,42.66082678117229,0.0,8.0,392.6600000000001,0.0,42.66082678117229,392.6600000000001,0
Joe Richards,140498200960960,GEN_FWD,48,48,2022,ND,1999,2022,23.0,4,3,49.37370516661313,68.89999999999999,51.0,49.440000000000005,172.0,-19.526294833386864,-122.56,0
Joe Richards,140498200960960,GEN_FWD,48,48,2022,ND,1999,2023,24.0,3,3,47.78283671105201,68.89999999999999,29.0,27.340000000000003,182.0,-21.117163288947978,-154.66,0
Kaleb Smith,140498200961728,GEN_DEF,49,49,2022,ND,2004,2022,18.0,4,1,56.58173332772537,40.0,443.0,444.00000000000006,0.0,16.581733327725367,444.00000000000006,0
Kaleb Smith,140498200961728,GEN_DEF,49,49,2022,ND,2004,2023,19.0,3,1,66.92032373667642,40.0,245.0,543.34,0.0,26.920323736676423,543.34,0
Hugh Bond,140498200962432,GEN_DEF,50,50,2022,ND,2004,2022,18.0,4,2,56.21262932670543,50.2,442.0,442.74000000000007,0.0,6.012629326705429,442.74000000000007,0
Hugh Bond,140498200962432,GEN_DEF,50,50,2022,ND,2004,2023,19.0,3,2,66.71520563022642,50.2,243.0,543.1600000000001,0.0,16.51520563022642,543.1600000000001,0
Bailey Macdonald,140498200963200,GEN_DEF,51,51,2022,ND,2004,2022,18.0,4,1,56.02071832111501,25.2,442.0,441.4800000000001,0.0,30.820718321115013,441.4800000000001,0
Bailey Macdonald,140498200963200,GEN_DEF,51,51,2022,ND,2004,2023,19.0,3,1,65.2340211642517,25.2,350.0,433.3200000000001,0.0,40.0340211642517,433.3200000000001,0
Phoenix Foster,140498200963968,KEY_FWD,52,52,2022,ND,2004,2022,18.0,4,0,40.58915443751099,0.0,7.0,361.52000000000004,0.0,40.58915443751099,361.52000000000004,0
Thomas Scully,140498200964288,KEY_FWD,53,53,2022,ND,2004,2022,18.0,4,0,41.02341707166186,0.0,7.0,359.4800000000001,0.0,41.02341707166186,359.4800000000001,0
Jayden Davey,140498200964672,GEN_FWD,54,54,2022,ND,2004,2022,18.0,4,0,51.33912110869596,0.0,9.0,454.74000000000007,0.0,51.33912110869596,454.74000000000007,0
Steely Green,140498200965120,GEN_FWD,55,55,2022,ND,2004,2022,18.0,4,3,50.50285601092312,45.03333333333334,430.0,506.9400000000001,0.0,5.469522677589779,506.9400000000001,0
Steely Green,140498200965120,GEN_FWD,55,55,2022,ND,2004,2023,19.0,3,3,61.25486102723089,45.03333333333334,236.0,651.6600000000001,0.0,16.22152769389755,651.6600000000001,0
Cooper Harvey,140498200965888,GEN_FWD,56,56,2022,ND,2004,2022,18.0,4,1,48.833737810428254,45.9,429.0,458.1000000000001,0.0,2.933737810428255,458.1000000000001,0
Cooper Harvey,140498200965888,GEN_FWD,56,56,2022,ND,2004,2023,19.0,3,1,58.84486868719116,45.9,373.0,534.82,0.0,12.94486868719116,534.82,0
Noah Long,140498200966720,GEN_FWD,57,57,2022,ND,2004,2022,18.0,4,3,49.531361419884476,45.13333333333333,406.0,461.64000000000004,0.0,4.398028086551143,461.64000000000004,0
Noah Long,140498200966720,GEN_FWD,57,57,2022,ND,2004,2023,19.0,3,3,68.4739417643497,45.13333333333333,741.0,838.22,3.0,23.34060843101637,835.22,1
Kyle Marshall,140498200967488,KEY_DEF,58,58,2022,ND,2004,2022,18.0,4,0,48.959850826877656,0.0,8.0,411.72,0.0,48.959850826877656,411.72,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2012,18.0,14,6,77.51454298417927,91.10000000000001,22.0,1119.0000000000002,810.0,-13.585457015820737,309.0000000000002,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2013,19.0,13,6,78.21805763197622,91.10000000000001,22.0,1107.0800000000002,912.0,-12.881942368023786,195.08000000000015,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2014,20.0,12,6,74.18866452720327,91.10000000000001,22.0,836.0200000000001,1024.0,-16.911335472796736,-187.9799999999999,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2015,21.0,11,6,68.71321554883212,91.10000000000001,22.0,553.8800000000001,1149.0,-22.386784451167884,-595.1199999999999,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2016,22.0,10,6,56.77428083748791,91.10000000000001,22.0,181.96000000000004,1282.0,-34.3257191625121,-1100.04,1
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2017,23.0,9,5,57.50228219195071,91.10000000000001,22.0,139.58,1397.0,-33.597717808049296,-1257.42,0
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2018,24.0,8,5,83.28787037210328,91.10000000000001,22.0,1223.5000000000002,1422.0,-7.812129627896724,-198.49999999999977,1
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2019,25.0,7,4,87.4433902783611,91.10000000000001,22.0,1593.6000000000001,1320.0,-3.6566097216389153,273.60000000000014,1
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2020,26.0,6,3,95.80674780020374,88.93333333333332,22.0,2411.4200000000005,1665.0,6.873414466870415,746.4200000000005,1
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2021,27.0,5,2,81.52692021792443,81.05,22.0,1203.0600000000002,795.0,0.4769202179244303,408.0600000000002,1
Jed Anderson,140498200997824,MID,16,16,2012,ND,1994,2022,28.0,4,1,76.03757134284912,80.1,22.0,725.2,482.0,-4.062428657150875,243.20000000000005,1
Ryan Maric,140498201001920,MID,1,59,2023,MSD,2004,2022,18.0,4,4,50.25325842190164,68.83333333333333,438.0,425.7800000000001,10.0,-18.580074911431687,415.7800000000001,0
